_id,ltable_id,rtable_place_id,ltable_name,ltable_address,ltable_phone,ltable_lat,ltable_long,rtable_name,rtable_address,rtable_phone,rtable_lat,rtable_long,predicted
0,AJ1SJkAVv1H6lA4pDnZ0dQ,ChIJvekefj5J2YAR57-HHVQJ3aI,ying li ,342 w san ysidro blvd san ysidro ca 92173,6194282288,32.5542843238304,-117.05082302149599,ying li ,342 w san ysidro blvd n san diego ca 92173 usa,6194282288,32.554339500000005,-117.0509515,1
2,9BeEPZ4p0iEHYyKLYBLRBw,ChIJy6XT-j5J2YAR4kxAymYsYgM,zappy pizza,416 w san ysidro blvd san diego ca 92173,6196909232,32.554764461469496,-117.05203770913799,zappy pizza,416 w san ysidro blvd san ysidro ca 92173 usa,6196909232,32.5547618,-117.0521114,1
3,bN2HUTEFnzSKVJI4dxvkhQ,ChIJe5v-Nj9J2YARSn1g21LS7xc,robertacos mexican food,492 w san ysidro blvd san ysidro ca 92173,6196906814,32.55596,-117.05495,robertacos,492 w san ysidro blvd san diego ca 92173 usa,6196906814,32.556013,-117.05516999999999,1
5,q1RMTHQrXZuxISOAHAqa_w,ChIJzcwtNz9J2YARG4A4O5fGYc8,el jalapeno taco shop,482 w san ysidro blvd ste 4 san ysidro ca 92173,6196621747,32.556008390453,-117.055057371115,el jalapeño taco shop,482 w san ysidro blvd 4 san ysidro ca 92173 usa,6196621747,32.55592989999999,-117.0546601,1
7,cgc2bxlXvr_A-C5amouirg,ChIJFwUyQUZJ2YARqUx32ytPWF8,coco's bakery ,825 w san ysidro blvd san ysidro ca 92173,6194284981,32.55891,-117.05994,coco's bakery ,825 w san ysidro blvd san ysidro ca 92173 usa,6194284981,32.5589435,-117.0601463,1
8,GOCzI6qpBgokfAoyjoXIJA,ChIJtX9_3j5J2YARzcOEJYdwtl0,subway,416 w san ysidro blvd ste m san ysidro ca 92173,6194281716,32.5552122489887,-117.052608,subway,416 w san ysidro blvd suite m san ysidro ca 92173 usa,6194281716,32.5552122,-117.05260849999999,1
9,m3Waxrg5UMlMjJw1UsaxSQ,ChIJiczf5z5J2YARKpv-rNf_85A,jack in the box,402 w san ysidro blvd san ysidro ca 92173,6194280731,32.5552190808873,-117.052119076252,jack in the box,402 w san ysidro blvd san ysidro ca 92173 usa,6194280731,32.5552191,-117.05211909999998,1
10,eJxxkZVwCvBHut3hT2qOog,ChIJmaEnBUdJ2YARxjdRXRFygIs,mcdonald's,707 w san ysidro blvd san ysidro ca 92173,6196909203,32.557590000000005,-117.05825,mcdonald's,707 w san ysidro blvd san ysidro ca 92173 usa,6196909203,32.5575803,-117.0583328,1
11,rP8hNVOmxMez0mhNucAIiQ,ChIJl15HUEZJ2YARKdKFxqt60N4,carl's jr.,805 w san ysidro blvd san ysidro ca 92173,6194284980,32.5585901200149,-117.059459408006,carl's jr.,805 w san ysidro blvd san ysidro ca 92173 usa,6194284980,32.5585901,-117.05945940000001,1
14,a6yxQHge4tcaKGV2lt4U3A,ChIJgcWc1EVJ2YARvgSRsRdiBoE,tuetano taqueria,143 w san ysidro blvd san diego ca 92173,6198567013,32.55324,-117.0459,tuetano taqueria,143 w san ysidro blvd san ysidro ca 92173 usa,6198567013,32.5531545,-117.04597450000001,1
15,Nbvn80i21ZoekSG1cuJ6vg,ChIJ48MwFxhJ2YARm2CVFiQJ0PQ,jj sushi & pho,111 w olive dr ste e san ysidro ca 92173,6196901888,32.55283,-117.04323000000001,jj sushi & pho,111 w olive dr suite e san diego ca 92173 usa,6196901888,32.55272539999999,-117.0433898,1
16,XPhlYY5mE4j8gpeQm7Q6vw,ChIJ0cElFhtJ2YAR_dfaywLS2aQ,achiote,4419 camino de la plz san ysidro ca 92173,6196901494,32.545168,-117.039321, el achiote,4119 camino de la plaza san diego ca 92173 usa,6196901494,32.54514079999999,-117.0392784,1
17,mtEc98Z6xj74kpP5W0DWFA,ChIJn3yU5RdJ2YARaj_ULwobx_k,el rincon ,119 w san ysidro blvd san ysidro ca 92173,6192070079,32.5526198,-117.04497579999999,el rincon ,119 w san ysidro blvd san diego ca 92173 usa,6192070079,32.5527324,-117.0451469,1
18,086c2BQvy1tymH7xcVBtPw,ChIJ4Zj-hI1J2YARNl1p8Z0xQoY,pho hung cali 3,4463 camino de la plz outlets at the border san ysidro ca 92173,6193493707,32.543632,-117.03808899999999,pho hung cali 3,4463 camino de la plaza  117 san ysidro ca 92173 usa,6193493707,32.5435542,-117.0380423,1
20,pCxw4wUtUYuX8fCeptx98w,ChIJZ3Q9rzxJ2YARsmHW3V-wyhc,el sabroso taco shop,4184 beyer blvd ste 108 san diego ca 92173,6194284460,32.55875,-117.04484,el sabroso taco shop,4184 beyer blvd 108 san ysidro ca 92173 usa,6194284460,32.5589677,-117.0450764,1
22,4Q0gMVMki2YfjvrTZXQ_UA,ChIJm-DB_jNJ2YARisCRPtkEBfk,maya's gourmet pizza,660 e san ysidro blvd ste c san diego ca 92173,6198165999,32.54671695463135,-117.03292565213276,maya's gourmet pizza,660 e san ysidro blvd c san ysidro ca 92173 usa,6198165999,32.54670999999999,-117.03292420000001,1
25,ntEBNEnRyBoeG4E1KE27UA,ChIJk606sBpJ2YARcY67GIy0xks,charleys philly steaks,4211 camino de la plz san diego ca 92173,6196621300,32.543246981602,-117.040869221091,charleys philly steaks,4211 camino de la plaza ste 158g san diego ca 92173 usa,6196621300,32.543171799999996,-117.0408512,1
26,aZDewVho5HjQ03pkAUuvag,ChIJzf4HtxpJ2YARBfbJIXmpaQg,mongus grill,4211 camino de la plz san diego ca 92173,6196905288,32.5452851,-117.04234679999999,mongus grill,4211 camino de la plaza  160 san diego ca 92173 usa,6196905288,32.5431579,-117.04128700000001,1
27,TFvcL3Dna3oHxZMuvH9L5A,ChIJYV4zbgNJ2YAR-FLH19zZHwo,carl's jr,4463 camino de la plz ste 101 san ysidro ca 92173,6194283638,32.5428327295781,-117.037146711762,carl's jr.,4463 camino de la plaza suite 101 san ysidro ca 92173 usa,6194283638,32.5428327,-117.0371417,1
29,DGjUO6ppoqPwj246neOcOw,ChIJ3z2ofRdJ2YARDlohCc5MWsY,denny's,130 e calle primero san ysidro ca 92173,6196900408,32.549890000000005,-117.043621,denny's,130 e calle primera san ysidro ca 92173 usa,6196900408,32.5498609,-117.04362169999999,1
30,PW3tOmf1ECzLW5W4BO-u8Q,ChIJ-7N_pB5J2YAR4O9_tR_ugKE,church's chicken,423 e san ysidro blvd san ysidro ca 92173,6194282411,32.550595993452895,-117.037016239938,church's chicken,423 e san ysidro blvd san ysidro ca 92173 usa,6194282411,32.550604,-117.0370128,1
31,BjQBv8dfrdNKmY4_VxPm_g,ChIJka06sBpJ2YARtx2NMn3YsL8,idalya's mex-deli,4211 camino de la plz san diego ca 92173,6196468217,32.5452851,-117.04234679999999,"idalya's fruteria san diego, ca",4211 camino de la plaza san diego ca 92173 usa,6196468217,32.5438162,-117.04358500000001,1
33,x-0HKi0mVXrWFd9zaEHZzw,ChIJk_wO8IFJ2YARzObtGt4VZio,taco bell,4463 camino de la plaza san ysidro ca 92173,6192077064,32.542721663047196,-117.03730274364901,taco bell,4463 camino de la plaza san ysidro ca 92173 usa,6192070641,32.5435979,-117.0380779,1
36,tvMmh8WuUqPgf3JgRd2BOQ,ChIJU2iVHxtJ2YARrWnIsqQT0QY,ihop,4291 camino de la plz san diego ca 92173,6196909411,32.5452,-117.04106000000002,ihop,4291 camino de la plaza san diego ca 92173 usa,6196909411,32.5451563,-117.04108629999999,1
37,Iaj8e95P5DJ36_fJNcDO0A,ChIJYwWireJI2YARrPd1XmdOJr8,burger king,680 east san ysidro blvd san ysidro ca 92173,6196904400,32.546008,-117.03178600000001,burger king,680 e san ysidro blvd san ysidro ca 92173 usa,6196904400,32.546006,-117.0317879,1
38,E5I4yXA-8tgn7izDi3wiyw,ChIJe1EEIgNJ2YARBn_zX3E1IKk,panda express,4463 camino de la plz ste 107 san ysidro ca 92173,6192718889,32.5452651,-117.03920990000002,panda express,4463 camino de la plaza 107 san ysidro ca 92173 usa,6192718889,32.5429358,-117.03714,1
39,VU_0oP58iGe8osjaX8xpqw,ChIJzf4HtxpJ2YARjyl5v6su_7M,villa fresh italian kitchen,4211 camino de la plz san ysidro ca 92173,6196622111,32.5452851,-117.04234679999999,villa fresh italian kitchen,4211 camino de la plaza suite 158d san diego ca 92173 usa,6196622111,32.54381509999999,-117.04332959999999,1
42,kv_BXRnZnCuJHM-WfROupA,ChIJfxScFBtJ2YAR_5hYIzfE9Ac,subway,4310 camino de la plz unit c san ysidro ca 92173,6194289255,32.5457235,-117.03980859999999,subway,4310 camino de la plaza unit c san ysidro ca 92173 usa,6194289255,32.54572349999999,-117.03980859999999,1
43,w4d0Vy9OGZUGJMXwjFAdUQ,ChIJteRzWRtJ2YAROM0O5Uifc_k,mcdonald's,4449 camino de la plz san ysidro ca 92173,6196902989,32.5450405524766,-117.03869998455,mcdonald's,4449 camino de la plaza san ysidro ca 92173 usa,6196902989,32.54504060000001,-117.0387,1
44,LVYCpYgsUDlvDlX2BUqjQg,ChIJrVu9RxlJ2YARJQcNmVvLzDc,kfc,4698 border village rd san ysidro ca 92173,6194284060,32.547499,-117.034318,kfc,4698 border village rd san ysidro ca 92173 usa,6194284060,32.54749900000001,-117.034318,1
48,gD7RcDlHOV-jBjon4aB_Xw,ChIJzf4HtxpJ2YARZNcNaI031i8,subway,4211 camino de la plz ste 158 e san diego ca 92173,6194288500,32.5432044,-117.04146709999999,subway,4211 camino de la plz suite 158 e san diego ca 92173 usa,6194288500,32.5431725,-117.04100520000001,1
54,U2x2xKUEwcnGD0gmHf5dfg,ChIJi_eHHohI2YARBi1YN-EvLyw,el sabor del pique,blvd. cuauhtémoc nte. s/n 22404 tijuana baja california mexico,526642487607,32.5433480126851,-116.998243034433,el sabor del pique,blvd. cuauhtémoc nte. 12871 aeropuerto 22404 tijuana b.c. mexico,6642487607,32.5433315,-116.99825359999998,1
59,r3WVRNz2LWiXPqE7imDa8Q,ChIJSV_xN3xI2YAR6wXehHUojr0,tacos de birria el paisa,av. sinaloa 19 col. postal 22410 tijuana baja california mexico,526643545044,32.541391807587,-116.99272297038999,tacos de birria el paisa,av. fuerza aérea mexicana 19 aeropuerto tijuana b.c. mexico,6643545044,32.542179600000004,-116.9958283,1
61,v9xrJmxQBuJ6rv5HvdsPLg,ChIJAz8jyWJI2YARy_j1XQwavEk,tacos el pueblita,blvd. cuauhtémoc nte. 12726 col. aeropuerto 22404 tijuana baja california mexico,526646325971,32.54187,-116.997527,tacos el pueblita,blvd. cuauhtémoc nte. 12726 aeropuerto 22404 tijuana b.c. mexico,6646325971,32.541869899999995,-116.99752600000001,1
64,J9dDZGZwQpo16km908LlUw,ChIJFwTqPX1I2YARvfDNxM1JSjY,loncheria d' moran,av fuerza aerea mex 28 22404 tijuana baja california mexico,526646826660,32.5422700780429,-116.995756457971,loncheria d' moran,calle n 13035 aeropuerto 22404 tijuana b.c. mexico,6646826660,32.5421682,-116.9956327,1
66,1EHUZGclyxcKLPAUmE6r_Q,ChIJ_8Tl9pJH2YARpa4JFwP1xd8,panda express,carretera aeropuerto s/n 22435 tijuana baja california mexico,nan,32.54461870227,-116.97591800807301,panda express,aeropuerto abelardo l. rodriguez 22435 tijuana b.c. mexico,nan,32.5455905,-116.97686100000001,1
75,B4-RykistLcQOzToNaXiJw,ChIJk0BzvgBH2YAR7gIY5QAjVlk,erik's fresh grill,9660 via de la amistad ste 110 san diego ca 92154,6196611866,32.5531794,-116.93714650000001,erik's fresh grill,9660 via de la amistad  110 san diego ca 92154 usa,6196611866,32.553163399999995,-116.9368133,1
76,WwHfuJr9QSpBzkWqKnNWOQ,ChIJX-24IKtH2YAR1KNlTcZpom4,el guero 2,2455 otay center dr ste 114 san diego ca 92154,6192407711,32.5549715,-116.94255120000001,el guero 2,2455 otay center dr san diego ca 92154 usa,6192407711,32.5556929,-116.9413918,1
77,xsXKWFXUQ3gM0QlnrHN-_w,ChIJPZeTQqxH2YARCE9qaslwD-w,pho on the go,2496 roll dr ste b san diego ca 92154,6192070678,32.552946999999996,-116.938375,pho on the go,2496 roll dr ste b san diego ca 92154 usa,6192070678,32.552936100000004,-116.9383773,1
80,R9hpqGxNZSldPuJos5EKug,ChIJ2d8W__lH2YARjyUqgOyv3og,teriyaki madness,2535 otay center dr ste c san diego ca 92154,6193493544,32.553875,-116.94163,teriyaki madness - otay center,2535 otay center dr ste c san diego ca 92154 usa,6193493544,32.553835600000006,-116.94120919999999,1
81,072l4hQPpSkIDr1lzM-TKg,ChIJ2284lQBH2YARP_7OlAkbwvE,mi ranchito,2493 roll dr ste 202 san diego ca 92154,6195409626,32.5537475373506,-116.93723523743601,el ranchito mexican food,2493 roll dr san diego ca 92154 usa,6195409626,32.5535781,-116.93725259999998,1
85,VZXziy0PZlxWtq7czOXyIw,ChIJR5oM9wBH2YARv9lC2dEWlSY,don lucio's mexican grill,2360 paseo de las americas ste 105 san diego ca 92154,6196611577,32.5550743919916,-116.93644311279101,don lucio's mexican grill,2360 paseo de las americas san diego ca 92154 usa,6196611535,32.5550846,-116.93643940000001,1
95,GKV-z8eA_duJLUPxmkIUJA,ChIJU59vyQlH2YARBWJvQojDxcs,tacos isabel,boulevard de las bellas artes 354 colonia nueva tijuana 22435 tijuana baja california mexico,nan,32.5438570651768,-116.936861676721,tacos isabel,josefina rendón parra 366 nueva tijuana 22435 tijuana b.c. mexico,nan,32.5442355,-116.9367289,1
104,MkEBO4axRWsnaPBQ30XowQ,ChIJKWDMfyxH2YARIfQkYe1Nqqs,la cochinita japanese food factory,2534 otay center dr san diego ca 92154,8582638855,32.553150801337196,-116.94218539176599,la cochinita teriyaki otay,2534 otay center dr san diego ca 92154 usa,8582638855,32.5531631,-116.9422594,1
107,F64iQsIu82ir0GWHWBgRIg,ChIJMXVpAKtH2YAR0868PvwnbiE,bronco's mexican food,2455 otay center dr san diego ca 92154,6196907428,32.553987,-116.94131599999999,bronco's mexican food,2455 otay center dr san diego ca 92154 usa,6196907428,32.5551955,-116.94113190000002,1
108,BeLTtumayy06mqJkNI7W4A,ChIJ-zsTbgBH2YARaMhLTGtNYkk, vallarta mexican & seafood,2335 roll dr ste 1 san diego ca 92154,6196611826,32.555783,-116.936374, vallarta,2335 roll dr 11 san diego ca 92154 usa,6196611826,32.555778000000004,-116.93635800000001,1
121,tAlbF1qBu3HqIFBK-c3P2w,ChIJ1dAiZQBH2YAR_3vqeCzS7QM,carl's jr,2365 roll dr san diego ca 92154,6196616213,32.5553100072707,-116.937052560383,carl's jr.,2365 roll dr san diego ca 92154 usa,6196616213,32.55531000000001,-116.93705259999999,1
130,YXqIz3jr2RqU6rx9GCP0Vw,ChIJPfxcCbtH2YARV81cbN373VY,tacos y paletas,josefina rendón p 366 22435 tijuana baja california mexico,nan,32.5468811,-116.9371114,tacos y paletas el puebla,josefina rendón parra 362 nueva tijuana 22435 tijuana b.c. mexico,nan,32.5440892,-116.93683290000001,1
136,38BrKTOR6o4-SxJLGCXmsg,ChIJBVkqCqpH2YARS4BDoy2yimk,otay pizza,2496 roll dr ste g san diego ca 92154,6196615540,32.552853999999996,-116.938355,otay pizza,2496 roll dr 7253 san diego ca 92154 usa,6196615540,32.5528826,-116.93820090000001,1
141,SUzQLv2qYq6-a6sZMiLvfA,ChIJ8-2pYgBH2YARNYcw-qrknqY,ihop,2390 roll dr san diego ca 92154,6196710282,32.555,-116.9378,ihop,2390 roll dr san diego ca 92154 usa,6196710282,32.55505,-116.93790600000001,1
142,iR-g0S-JAdgpUl5FdskuRg,ChIJywh9bQBH2YARtzV8N9O8za8,mcdonald's,2320 roll dr san diego ca 92154,6196617232,32.555469,-116.93851200000002,mcdonald's,2320 roll dr san diego ca 92154 usa,6196617232,32.55546899999999,-116.93851200000002,1
147,i9SGz_IeKUQ3CWUcUqZx_A,ChIJW0QMCatH2YARzxrNIzPjGyI,jack in the box,2525 otay center dr san diego ca 92154,6197102427,32.553843,-116.94198300000001,jack in the box,2525 otay center dr san diego ca 92154 usa,6197102427,32.553837699999995,-116.9419822,1
148,-_rgp1vgQWBmdJJlcxsxzA,ChIJC0cTbgBH2YARPOQ46LlAUXc,subway,2335 roll dr ste 1 san diego ca 92154,6196619066,32.555805,-116.93723100000001,subway,2335 roll dr suite 1 san diego ca 92154 usa,6196619066,32.5558076,-116.9372256,1
167,8sCOwnNh9zzsNto0WIgbAg,ChIJ-bXutPZM2YARXFemRWuEXVo,sea180° coastal tavern,800 seacoast dr imperial beach ca 91932,6196314949,32.5813739,-117.13219699999999,sea180,800 seacoast dr imperial beach ca 91932 usa,6196314949,32.581411800000005,-117.13222739999999,1
170,d59euzOC2724WK-1y_9KLA,ChIJY5siEPRM2YARBC3RDF-cEIM,brigantine,919 seacoast dr imperial beach ca 91932,6195911350,32.5796771463829,-117.131676636942,brigantine seafood ,919 seacoast dr imperial beach ca 91932 usa,6195911350,32.579696999999996,-117.1315848,1
172,BX3xTY4-4ZUwhobeDuWfbw,ChIJdzuXBPRM2YARHKVBn6ikZdM,tin fish- imperial beach,910 seacoast dr imperial beach ca 91932,6196288414,32.5796240736232,-117.137167149685,tin fish,910 seacoast dr imperial beach ca 91932 usa,6196288414,32.579569,-117.137216,1
176,CC7RRguL1pM8oWA9jqkPUw,ChIJvb_VkPRM2YAR5pFxtrYvWKI,ib forum sports bar & grill,1079 seacoast dr imperial beach ca 91932,6194297507,32.576854,-117.1316,ib forum sports bar & grill,1079 seacoast dr imperial beach ca 91932 usa,6194297507,32.5768335,-117.1315709,1
177,Jeu64D2tDfz8T_XxTZ2ixQ,ChIJZ9rbkedU2YARAr9D6PKftn8,doggos gus,805 seacoast dr imperial beach ca 91932,6193493121,32.5815732,-117.13156509999999,doggosgus,805 seacoast dr imperial beach ca 91932 usa,6193493121,32.5815732,-117.13156509999999,1
179,4ApwWan9SRo64Kf3axImLQ,ChIJmwtit_ZM2YAR0MNdnTwGr-k,seacoast giant pizza,807 seacoast dr imperial beach ca 91932,6194234444,32.5814980159005,-117.13161262564199,seacoast giant pizza,807 seacoast dr imperial beach ca 91932 usa,6194234444,32.581520000000005,-117.131593,1
180,3pFdqgyl89EUinUsWD7SeA,ChIJ5xUhqPZM2YAR6_7BfblbfAA,subway,876 seacoast dr imperial beach ca 91932,6195756961,32.5803921414738,-117.1319291,subway,876 seacoast dr imperial beach ca 91932 usa,6195756961,32.580392100000005,-117.13193059999999,1
181,7YXkkxATnqLezaeOZwsE4Q,ChIJlRyme-9N2YARqiTJeWntdyw,ib thai ,1299 imperial beach blvd imperial beach ca 91932,6192070788,32.5764926066502,-117.105871306338,ib thai,1299 imperial beach blvd imperial beach ca 91932 usa,6192070788,32.5762732,-117.10590690000001,1
182,fmUWrgrMsZ7y0ogEjnLf2Q,ChIJ_aS1jRBM2YARpaIFhyTz_f0,baja oyster & sushi bar,1912 coronado ave san diego ca 92154,6195754606,32.576961517334,-117.09237670898399,baja oyster and sushi bar,1912 coronado ave  105 san diego ca 92154 usa,6195754606,32.57690069999999,-117.09242240000002,1
185,Ru3FcAYiHLPwVy3JrLPvAQ,ChIJu7W-_RBM2YARzRokAoKEvBo,dona's hawaiian & filipino grill,1828 coronado ave san diego ca 92154,6194295778,32.57692,-117.09403,filipino grill,1828 coronado ave san diego ca 92154 usa,6194295778,32.57696,-117.09422909999999,1
187,9xxgyVbwyzUu03rERXJvZQ,ChIJgxziJRFM2YARUju0KK1vYW8,tj tortas & tacos,1850 coronado ave ste 401 san diego ca 92154,6192714835,32.577888,-117.0944,tj tortas & tacos,1850 coronado ave suite 401 san diego ca 92154 usa,6192714835,32.577871,-117.094489,1
188,s7EjG99_oZlP0E7qsRRSoQ,ChIJU01PCmpN2YARrdeWaPZSW3A,lumbre mexican seafood,1133 13th st imperial beach ca 91932,6199342389,32.575743,-117.10537099999999,lumbre mexican seafood,1133 13th st imperial beach ca 91932 usa,6199342389,32.575766200000004,-117.10531019999999,1
190,DjSJYDdQpJSVc2pxjvjQXw,ChIJgxziJRFM2YARtEsJtdB9IiU,liu's chinese ,1850 coronado ave san diego ca 92154,6195755551,32.577871,-117.094489,liu's chinese ,1850 coronado ave san diego ca 92154 usa,6195755551,32.57789530000001,-117.09446499999999,1
191,cHZmXDc2c3WEn8bS5cin-w,ChIJI9GbjmxM2YARbzOjPVsvHrg,albeto's taco shop,1183 13th st imperial beach ca 91932,6194294802,32.5750995,-117.1054004,albeto's taco shop,1183 13th st imperial beach ca 91932 usa,6194294802,32.57515709999999,-117.10554499999999,1
192,dv_f3TOrwVmx0LeuqifYQg,ChIJaQSgU9tN2YAROdtHKZUhamo,el kiki mariscos shop,1293 imperial beach blvd imperial beach ca 91932,nan,32.5762223,-117.10603929999999,mariscos,1293 imperial beach blvd imperial beach ca 91932 usa,nan,32.5762389,-117.1061615,1
195,9ms_rcSz1XICxN-Eg62yfg,ChIJN6qr_RBM2YAR9kIBjEa8q5M,tay's sari-sari and bake shop,1840 coronado ave ste c san diego ca 92154,6194295957,32.5774,-117.09428999999999,tay's sari-sari store n bake,1840 coronado ave  c san diego ca 92154 usa,6194295957,32.5772988,-117.09415630000001,1
198,E_wDlXohOODU6xYO4_bK8A,ChIJddbTnWtM2YARAN4jB3uPSf8,giant pizza king,1070 13th st ste b imperial beach ca 91932,6195752622,32.57687,-117.10604,giant pizza king,1070 13th st imperial beach ca 91932 usa,6195752622,32.57679769999999,-117.1061506,1
201,6br7IhKJtNaPOxV8gdW2gg,ChIJ_1p4AhFM2YAR0SaqpyG7uwQ,hot tasty pizza,1826 coronado ave san diego ca 92154,6194293100,32.5765756,-117.0944814,hot tasty pizza,1826 coronado ave san diego ca 92154 usa,6194293100,32.5768088,-117.094146,1
203,w2H_RZsExNTOTPlDO4Nf8g,ChIJY87OAhFM2YARiLjiyhcV44A,yum yum donuts,1820 coronado blvd san diego ca 92154,6195759752,32.5766745349619,-117.09418535431999,yum yum donuts,1820 coronado ave san diego ca 92154 usa,6195759752,32.576666700000004,-117.09416670000002,1
205,6CWYm1PxQc4pJ2D89ClHdg,ChIJWVZOY2tM2YARSFTxa44GbS4,domino's pizza,1307 imperial beach blvd imperial beach ca 91932,6195752226,32.5763951,-117.1054742,domino's pizza,1307 imperial beach blvd imperial beach ca 91932 usa,6195752226,32.5761512,-117.105094,1
208,quZNNpIM_Z5MjQhO1B6n6Q,ChIJq-Wbn2tM2YAR2QNsdzHbDok,kfc,1056 13th st imperial beach ca 91932,6194243492,32.5772124535085,-117.105967580316,kfc,1056 13th st imperial beach ca 91932 usa,6194243492,32.5772125,-117.1059676,1
209,hBBiR5Q0iL1UoLGpm-sbrw,ChIJ_aS1jRBM2YARrKaGeWw8GhQ,victoria's mexican food,1912 coronado ave ste 107 san diego ca 92154,6194291109,32.576807,-117.092377,victoria's mexican food,1912 coronado ave san diego ca 92154 usa,6194291109,32.5767558,-117.09241200000001,1
212,z3Y_2htYIZtURFeGUORPQA,ChIJndy9_RBM2YARbmwV1suZvuo,subway,1838 coronado ave san diego ca 92154,6194232222,32.57713188247749,-117.094238099484,subway,1838 coronado ave san diego ca 92154 usa,6194232222,32.5771319,-117.0942381,1
214,galxHfnJAgAXe09Sah_LVA,ChIJG5dS8BBM2YAREEv9Hy8LaZw,jack in the box,1880 coronado ave san diego ca 92154,6194248383,32.576812,-117.093253,jack in the box,1880 coronado ave san diego ca 92154 usa,6194248383,32.576809000000004,-117.0932534,1
217,2QkT5QdyYKTf8VDOkLUmmg,ChIJe6N7JmZN2YAR8GgBLZp9bkQ,mito pho & sushi,1290 hollister st ste 106 san diego ca 92154,8582943483,32.573355,-117.08461299999999,mito pho & sushi,1290 hollister st 106 san diego ca 92154 usa,8582943483,32.57348950000001,-117.0842835,1
218,KwHICkw0XBKl5Z0FBvtITg,ChIJL_vwrBxM2YARPgkVrSsWjnw,fernandez ,2265 flower ave san diego ca 92154,6196288235,32.57574,-117.08455,ed fernandez  & catering (birria de res),2265 flower ave san diego ca 92154 usa,6196288235,32.5756601,-117.08479679999999,1
219,UybgAZHBzZq6QfmC7D8tPQ,ChIJhfMuqgJM2YAR9PNQVm78yv8,dos panchos,2511 coronado ave san diego ca 92154,6195751444,32.57617,-117.07928999999999,dos pancho's,2511 coronado ave e san diego ca 92154 usa,6195751444,32.5761299,-117.0792389,1
220,BU7UG31Xvo5_cCsNW8iCLg,ChIJDSgLdwNM2YARqF58kI-dYoo,fruit palace,1290 hollister st ste 103 san diego ca 92154,6195756945,32.57324000000001,-117.08447,fruit palace,1290 hollister st san diego ca 92154 usa,6195756945,32.5733169,-117.08453090000002,1
221,nbp0cVZjNyanZ7t3RhnGWg,ChIJvRmqTANM2YARsEhuKbK7bQc,mike's giant new york pizza 2,1144 hollister st san diego ca 92154,6194236080,32.5755626,-117.08422490000001,mike's giant new york pizza 2,1144 hollister st san diego ca 92154 usa,6194236080,32.5757065,-117.0842361,1
222,QppfwTFvUuNq14vkp2EYaQ,ChIJL54AswJM2YAR8g8kWQ73bOo,denny's,2222 coronado ave san diego ca 92154,6194295840,32.5767698558146,-117.08114019573999,denny's,2222 coronado ave san diego ca 92154 usa,6194295840,32.5770263,-117.0804443,1
224,C1lwVrVLnv0JBL6IV7IpPw,ChIJHw05Wq5O2YARAyJOuiveCsg,pollos don pepe al carbon,2937 coronado ave san diego ca 92154,6194299894,32.5764465204521,-117.06978639328199,pollos don pepe,2937 coronado ave san diego ca 92154 usa,6194299894,32.575464000000004,-117.07023999999998,1
225,XKnFb7Ache7XYoUW0159Uw,ChIJsaERJR1M2YARFDT0ZtZGxII,taco bell,1090 outer rd san diego ca 92154,6194237996,32.576826000000004,-117.081441,taco bell,1090 outer rd san diego ca 92154 usa,6194237996,32.5767891,-117.08111650000001,1
227,n4S_U0T1gJrUSD5zoPT9pg,ChIJQY3SOk9P2YARl3MQRB9Tks8,sayulitas mexican food,1270 picador blvd ste i san diego ca 92154,6196903788,32.57447,-117.05516999999999,sayulitas mexican food,1270 picador blvd san diego ca 92154 usa,6196903788,32.574471100000004,-117.055273,1
228,7qqZfnr9Rqa6jSulqeMsAg,ChIJR5xN8bJO2YAR9hN66jSAt28,beyer deli,3065 beyer blvd ste a105 san diego ca 92154,6194284704,32.5720521640924,-117.06594779819099,beyer deli,3065 beyer blvd  a105 san diego ca 92154 usa,6194284704,32.572045,-117.065919,1
231,cHcYa-R-n9281DL26LF7ow,ChIJYwJH9UxJ2YARm-Mv7BtXv6Q,mariscos german beyer,3269 beyer blvd san diego ca 92173,6196540266,32.567516,-117.0633,mariscos german,3269 beyer blvd san diego ca 92173 usa,6196540266,32.5675205,-117.0632898,1
232,TIzurJXx3qUZA6WE3inVuA,ChIJFTGF2qxP2YAR9M4PerkyfE0,baja giant pizza,750 beyer way san diego ca 92154,6194298411,32.5818,-117.0622,baja giant pizza,750 beyer way san diego ca 92154 usa,6194298411,32.58184970000001,-117.06222199999999,1
235,IPdDhIlsrqdnNV9HUCFLNQ,ChIJV4oYhspO2YAR_mO30Ys1LKQ,mike's new york giant pizza,1270 picador blvd ste j san diego ca 92154,6194288855,32.574496999999994,-117.0552,mike's new york giant pizza,1270 picador blvd san diego ca 92154 usa,6194288855,32.5744195,-117.055319,1
240,7Dx4-TjVmhnNyc0I4R8Dpg,ChIJaVCyNq5O2YARj11G5n8UowQ,tomatito mexican food,2989 coronado ave san diego ca 92154,6195753388,32.5763205315694,-117.068759836257,tomatito mexican food,2989 coronado ave san diego ca 92154 usa,6195753388,32.5763274,-117.068757,1
241,8ba-PgQIyOdZJVHK-SXFzQ,ChIJyfFjG7JO2YARY7oatLT_DUU,lucita taco shop,2933 beyer blvd san diego ca 92154,6194240008,32.575127,-117.068404,lucita taco shop,2933 beyer blvd san diego ca 92154 usa,6194240008,32.5751174,-117.06840770000001,1
